term_code,term,course_id,course_number,professor,total_students,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,A_count,B_count,C_count,D_count,F_count,avg_gpa
201501,Fall 2015,CIS 110,110,"Hennessy, Michael Shane",169,17,47,11,12,47,4,3,19,4,0,3,1,1,75,63,26,4,1,3.216
201501,Fall 2015,CIS 111,111,"Hennessy, Michael Shane",88,19,23,5,5,20,3,2,6,4,0,1,0,0,47,28,12,1,0,3.358
201501,Fall 2015,CIS 111,111,"Holleran, Pat",96,1,17,10,0,32,11,0,10,4,0,4,1,6,28,43,14,5,6,2.773
201501,Fall 2015,CIS 122,122,"Wilkins, David A",128,10,34,19,6,20,12,6,10,2,0,4,2,3,63,38,18,6,3,3.134
201501,Fall 2015,CIS 210,210,"Sventek, Joseph Sherman",109,1,6,10,8,17,20,20,8,8,4,2,1,4,17,45,36,7,4,2.568
201501,Fall 2015,CIS 212,212,"Wills, Eric David",83,6,18,15,11,11,8,4,1,0,1,2,2,4,39,30,5,5,4,3.112
201501,Fall 2015,CIS 313,313,"Lowd, Daniel Baruch",62,0,11,8,6,12,9,7,5,0,1,1,1,1,19,27,12,3,1,2.948
201501,Fall 2015,CIS 314,314,"Kinsy, Michel Ako",75,8,27,7,6,7,5,1,5,0,0,6,0,3,42,18,6,6,3,3.18
201501,Fall 2015,CIS 399,399,"Young, Michal Terry",24,2,6,0,1,7,0,0,5,0,0,0,0,3,8,8,5,0,3,2.762
201501,Fall 2015,CIS 410,410,"Augustine, Charles Martel",10,1,2,0,0,1,4,0,1,1,0,0,0,0,3,5,2,0,0,2.95
201501,Fall 2015,CIS 410,410,"Childs, Henry Roberts",21,3,6,4,2,1,2,1,2,0,0,0,0,0,13,5,3,0,0,3.433
201501,Fall 2015,CIS 415,415,"Malony, Allen",64,0,7,5,5,10,5,5,10,9,3,1,3,1,12,20,24,7,1,2.505
201501,Fall 2015,CIS 420,420,"Wilson, Christopher",26,1,6,1,2,5,6,1,3,1,0,0,0,0,8,13,5,0,0,3.058
201501,Fall 2015,CIS 422,422,"Faulk, Stuart",31,0,1,6,10,4,4,1,3,1,0,0,0,1,7,18,5,0,1,2.968
201501,Fall 2015,CIS 432,432,"Rejaie, Reza",22,2,4,2,5,2,2,3,1,0,0,1,0,0,8,9,4,1,0,3.145
201501,Fall 2015,CIS 443,443,"Hornof, Anthony J",17,0,1,4,1,6,2,1,1,0,0,1,0,0,5,9,2,1,0,2.988
201501,Fall 2015,CIS 451,451,"Wilson, Christopher",43,3,18,5,3,9,1,1,2,1,0,0,0,0,26,13,4,0,0,3.491
201501,Fall 2015,CIS 471,471,"Dou, Dejing",20,1,7,1,3,3,1,0,0,0,0,3,0,1,9,7,0,3,1,3.015
201501,Fall 2015,CIS 510,510,"Childs, Henry Roberts",8,2,4,0,1,0,0,0,1,0,0,0,0,0,6,1,1,0,0,3.662
201501,Fall 2015,CIS 571,571,"Dou, Dejing",12,2,2,3,3,1,0,0,0,0,0,0,0,1,7,4,0,0,1,3.333
201501,Fall 2015,CIS 624,624,"Norris, Boyana Radenska",30,21,2,1,1,3,2,0,0,0,0,0,0,0,24,6,0,0,0,3.78
201502,Winter 2016,CIS 110,110,"Colbert, Phillip Dean",197,45,55,35,20,17,6,6,6,0,2,1,0,4,135,43,12,3,4,3.513
201502,Winter 2016,CIS 111,111,"Bird, Brian Arnett",89,9,13,10,22,5,6,11,5,2,1,0,0,5,32,33,18,1,5,3.02
201502,Winter 2016,CIS 111,111,"Hennessy, Michael Shane",82,10,18,3,2,24,8,1,10,3,0,1,0,2,31,34,14,1,2,3.07
201502,Winter 2016,CIS 115,115,"Colbert, Phillip Dean",41,13,8,3,3,7,2,1,3,0,0,0,0,1,24,12,4,0,1,3.407
201502,Winter 2016,CIS 122,122,"Wilkins, David A",110,9,35,5,10,18,9,5,9,6,0,3,1,0,49,37,20,4,0,3.175
201502,Winter 2016,CIS 210,210,"Freeman Hennessy, Kathleen",118,1,10,6,9,19,17,13,15,4,0,10,5,9,17,45,32,15,9,2.364
201502,Winter 2016,CIS 211,211,"Conery, John",90,1,25,10,7,13,9,6,13,5,0,1,0,0,36,29,24,1,0,3.074
201502,Winter 2016,CIS 313,313,"Wu, Xiaodi",67,3,8,10,11,8,8,5,7,6,1,0,0,0,21,27,18,1,0,2.984
201502,Winter 2016,CIS 314,314,"Wills, Eric David",62,4,12,6,8,6,8,3,4,8,0,0,1,2,22,22,15,1,2,2.926
201502,Winter 2016,CIS 315,315,"Wilson, Christopher",57,4,20,2,9,12,2,0,5,1,0,1,0,1,26,23,6,1,1,3.284
201502,Winter 2016,CIS 330,330,"Norris, Boyana Radenska",67,21,16,2,8,5,5,5,2,0,0,0,0,3,39,18,7,0,3,3.37
201502,Winter 2016,CIS 399,399,"Young, Michal Terry",12,1,2,0,0,6,0,0,2,0,0,0,0,1,3,6,2,0,1,2.833
201502,Winter 2016,CIS 422,422,"Faulk, Stuart",26,0,2,6,8,4,2,3,0,1,0,0,0,0,8,14,4,0,0,3.177
201502,Winter 2016,CIS 425,425,"Ariola, Zena",60,0,4,5,8,7,10,5,6,7,0,6,2,0,9,25,18,8,0,2.528
201502,Winter 2016,CIS 429,429,"Kinsy, Michel Ako",15,1,2,4,2,1,1,0,2,0,0,2,0,0,7,4,2,2,0,3.007
201502,Winter 2016,CIS 433,433,"Li, Jun",24,0,7,4,10,2,0,1,0,0,0,0,0,0,11,12,1,0,0,3.504
201502,Winter 2016,CIS 453,453,"Dou, Dejing",22,0,9,1,9,1,0,2,0,0,0,0,0,0,10,10,2,0,0,3.5
201502,Winter 2016,CIS 472,472,"Lowd, Daniel Baruch",15,1,3,1,2,2,0,1,0,1,1,1,0,2,5,4,2,2,2,2.573
201502,Winter 2016,CIS 490,490,"Farley, Arthur Melvin",27,0,5,6,10,6,0,0,0,0,0,0,0,0,11,16,0,0,0,3.452
201502,Winter 2016,CIS 572,572,"Lowd, Daniel Baruch",11,1,5,0,0,1,3,0,0,0,0,0,1,0,6,4,0,1,0,3.255
201502,Winter 2016,CIS 621,621,"Wilson, Christopher",27,3,14,6,1,0,3,0,0,0,0,0,0,0,23,4,0,0,0,3.763
201503,Spring 2016,CIS 110,110,"Colbert, Phillip Dean",191,46,34,27,20,30,15,8,5,1,1,0,0,4,107,65,14,1,4,3.392
201503,Spring 2016,CIS 111,111,"Holleran, Pat",97,5,15,14,0,28,8,0,18,1,0,4,0,4,34,36,19,4,4,2.877
201503,Spring 2016,CIS 111,111,"Skorodinsky, Makseem Angel",68,8,3,8,7,14,6,6,3,10,0,0,0,3,19,27,19,0,3,2.819
201503,Spring 2016,CIS 115,115,"Colbert, Phillip Dean",37,5,0,7,5,7,6,3,0,1,0,0,0,3,12,18,4,0,3,2.924
201503,Spring 2016,CIS 122,122,"Freeman Hennessy, Kathleen",80,2,16,6,4,6,11,8,12,5,1,1,4,4,24,21,25,6,4,2.639
201503,Spring 2016,CIS 211,211,"Hornof, Anthony J",52,8,3,4,2,7,7,6,5,0,0,5,0,5,15,16,11,5,5,2.579
201503,Spring 2016,CIS 212,212,"Wills, Eric David",91,5,16,14,14,11,8,8,6,3,0,1,3,2,35,33,17,4,2,3.024
201503,Spring 2016,CIS 315,315,"Wilson, Christopher",65,9,10,10,7,7,6,4,3,2,0,2,0,5,29,20,9,2,5,2.983
201503,Spring 2016,CIS 330,330,"Childs, Henry Roberts",65,6,16,6,7,2,4,2,6,2,1,2,0,11,28,13,10,3,11,2.668
201503,Spring 2016,CIS 410,410,"Lowd, Daniel Baruch",23,2,3,1,1,5,3,3,0,2,1,0,1,1,6,9,5,2,1,2.713
201503,Spring 2016,CIS 410,410,"Wills, Eric David",53,2,20,13,6,10,0,0,0,1,0,0,1,0,35,16,1,1,0,3.553
201503,Spring 2016,CIS 415,415,"Sventek, Joseph Sherman",62,4,9,8,10,3,11,9,0,6,0,1,0,1,21,24,15,1,1,2.987
201503,Spring 2016,CIS 422,422,"Young, Michal Terry",31,0,7,8,2,11,0,0,2,0,0,0,0,1,15,13,2,0,1,3.265
201503,Spring 2016,CIS 423,423,"Faulk, Stuart",24,1,9,5,0,6,2,0,0,1,0,0,0,0,15,8,1,0,0,3.483
201503,Spring 2016,CIS 425,425,"Ariola, Zena",29,0,2,2,5,5,5,0,5,4,1,0,0,0,4,15,9,1,0,2.707
201503,Spring 2016,CIS 454,454,"Conery, John",19,2,13,2,0,1,0,0,1,0,0,0,0,0,17,1,1,0,0,3.811
201503,Spring 2016,CIS 630,630,"Rejaie, Reza",25,1,5,4,2,4,7,2,0,0,0,0,0,0,10,13,2,0,0,3.236
201503,Spring 2016,CIS 650,650,"Fickas, Stephen F",13,7,2,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3.908
201504,Summer 2016,CIS 110,110,"Fuller, Elizabeth Pearl Ann",22,10,2,1,1,2,2,2,1,0,0,1,0,0,13,5,3,1,0,3.364
201504,Summer 2016,CIS 110,110,"Zhang, Mingwei",41,8,11,0,0,11,0,0,7,0,0,3,0,1,19,11,7,3,1,3.073
201504,Summer 2016,CIS 111,111,"Colbert, Phillip Dean",10,2,2,2,1,2,0,1,0,0,0,0,0,0,6,3,1,0,0,3.5
201504,Summer 2016,CIS 111,111,"Hennessy, Michael Shane",23,5,3,1,1,7,0,1,5,0,0,0,0,0,9,8,6,0,0,3.143
201504,Summer 2016,CIS 122,122,"Foster, Raleigh Francis",21,9,8,1,1,0,2,0,0,0,0,0,0,0,18,3,0,0,0,3.829
201504,Summer 2016,CIS 399,399,"Augustine, Charles Martel",12,0,4,1,1,1,0,1,0,1,0,2,1,0,5,2,2,3,0,2.725
201504,Summer 2016,CIS 399,399,"Bird, Brian Arnett",27,11,5,0,2,3,0,1,0,4,0,0,0,1,16,5,5,0,1,3.285
201504,Summer 2016,CIS 399,399,"VanDevender, Steven E",15,0,9,4,0,0,0,0,0,1,0,0,0,1,13,0,1,0,1,3.5
201601,Fall 2016,CIS 110,110,"Hennessy, Michael Shane",160,4,20,8,5,48,7,11,36,8,1,2,0,10,32,60,55,3,10,2.62
201601,Fall 2016,CIS 111,111,"Colbert, Phillip Dean",90,5,16,15,17,15,9,3,4,1,0,2,0,3,36,41,8,2,3,3.15
201601,Fall 2016,CIS 111,111,"Hennessy, Michael Shane",95,10,19,2,1,30,5,3,13,2,3,1,0,6,31,36,18,4,6,2.857
201601,Fall 2016,CIS 122,122,"Wilkins, David A",137,0,70,15,10,15,6,7,5,2,0,0,2,5,85,31,14,2,5,3.362
201601,Fall 2016,CIS 210,210,"Sventek, Joseph Sherman",124,3,12,16,14,16,15,13,12,10,5,5,2,1,31,45,35,12,1,2.723
201601,Fall 2016,CIS 212,212,"Wills, Eric David",58,3,8,5,3,9,12,0,6,0,2,3,0,7,16,24,6,5,7,2.576
201601,Fall 2016,CIS 313,313,"Wu, Xiaodi",79,4,11,10,11,8,8,12,4,6,5,0,0,0,25,27,22,5,0,2.927
201601,Fall 2016,CIS 314,314,"Wills, Eric David",72,4,20,9,5,11,8,4,5,4,0,1,0,1,33,24,13,1,1,3.158
201601,Fall 2016,CIS 322,322,"Young, Michal Terry",25,1,7,1,2,3,1,0,4,1,0,5,0,0,9,6,5,5,0,2.748
201601,Fall 2016,CIS 415,415,"Sventek, Joseph Sherman",48,1,4,4,8,12,8,2,3,3,1,0,1,1,9,28,8,2,1,2.844
201601,Fall 2016,CIS 420,420,"Wilson, Christopher",26,1,6,2,4,4,3,3,1,1,0,1,0,0,9,11,5,1,0,3.088
201601,Fall 2016,CIS 422,422,"Faulk, Stuart",29,0,2,3,7,7,1,4,2,1,0,2,0,0,5,15,7,2,0,2.855
201601,Fall 2016,CIS 425,425,"Ariola, Zena",43,1,2,2,4,7,6,1,9,4,0,6,0,1,5,17,14,6,1,2.393
201601,Fall 2016,CIS 432,432,"Li, Jun",31,1,0,5,6,10,6,2,0,0,0,0,0,1,6,22,2,0,1,3.003
201601,Fall 2016,CIS 441,441,"Childs, Henry Roberts",29,1,13,3,2,5,0,2,2,1,0,0,0,0,17,7,5,0,0,3.414
201601,Fall 2016,CIS 443,443,"Hornof, Anthony J",13,1,2,1,3,0,1,2,0,2,0,0,0,1,4,4,4,0,1,2.792
201601,Fall 2016,CIS 451,451,"Wilson, Christopher",36,0,15,5,7,4,3,2,0,0,0,0,0,0,20,14,2,0,0,3.508
201601,Fall 2016,CIS 471,471,"Lowd, Daniel Baruch",21,0,5,1,3,4,2,1,1,1,1,1,1,0,6,9,3,3,0,2.857
201601,Fall 2016,CIS 571,571,"Lowd, Daniel Baruch",19,1,5,4,3,2,2,1,0,1,0,0,0,0,10,7,2,0,0,3.374
201601,Fall 2016,CIS 610,610,"Dou, Dejing",11,0,5,2,0,3,0,0,0,1,0,0,0,0,7,3,1,0,0,3.464
201601,Fall 2016,CIS 624,624,"Norris, Boyana Radenska",22,6,12,2,0,1,0,0,0,1,0,0,0,0,20,1,1,0,0,3.823
201602,Winter 2017,CIS 105,105,"Fickas, Stephen F",44,28,6,2,1,3,0,1,0,0,0,0,0,3,36,4,1,0,3,3.591
201602,Winter 2017,CIS 110,110,"Colbert, Phillip Dean",191,11,54,36,20,22,25,4,6,7,1,2,0,3,101,67,17,3,3,3.294
201602,Winter 2017,CIS 111,111,"Skorodinsky, Makseem Angel",97,15,20,4,10,15,8,1,7,5,0,3,1,8,39,33,13,4,8,2.916
201602,Winter 2017,CIS 122,122,"Wilkins, David A",124,0,63,11,8,16,7,5,6,4,0,1,0,3,74,31,15,1,3,3.365
201602,Winter 2017,CIS 210,210,"Freeman Hennessy, Kathleen",121,3,20,10,6,27,13,0,16,11,0,1,2,12,33,46,27,3,12,2.628
201602,Winter 2017,CIS 211,211,"Conery, John",102,0,38,7,4,20,13,1,11,4,0,4,0,0,45,37,16,4,0,3.15
201602,Winter 2017,CIS 313,313,"Wu, Xiaodi",45,2,10,3,6,6,4,5,7,1,1,0,0,0,15,16,13,1,0,3.027
201602,Winter 2017,CIS 314,314,"Wills, Eric David",55,3,11,5,5,6,7,5,1,2,0,2,2,6,19,18,8,4,6,2.695
201602,Winter 2017,CIS 315,315,"Wilson, Christopher",68,3,16,11,9,9,10,4,2,2,0,0,0,2,30,28,8,0,2,3.191
201602,Winter 2017,CIS 322,322,"Ellsworth, Daniel Abraham Solomon",31,0,14,6,2,2,4,0,2,1,0,0,0,0,20,8,3,0,0,3.461
201602,Winter 2017,CIS 330,330,"Norris, Boyana Radenska",59,2,15,5,11,5,4,3,7,4,1,1,0,1,22,20,14,2,1,3.027
201602,Winter 2017,CIS 399,399,"Augustine, Charles Martel",26,2,6,2,3,3,3,1,2,1,1,1,1,0,10,9,4,3,0,2.977
201602,Winter 2017,CIS 413,413,"Proskurowski, Andrzej",22,1,3,4,0,0,4,1,3,2,0,1,0,3,8,4,6,1,3,2.468
201602,Winter 2017,CIS 422,422,"Faulk, Stuart",31,1,5,9,8,0,4,0,3,1,0,0,0,0,15,12,4,0,0,3.297
201602,Winter 2017,CIS 433,433,"Li, Jun",35,1,3,12,13,3,2,0,0,0,0,0,0,1,16,18,0,0,1,3.363
201602,Winter 2017,CIS 452,452,"Dou, Dejing",17,0,9,3,2,3,0,0,0,0,0,0,0,0,12,5,0,0,0,3.688
201602,Winter 2017,CIS 472,472,"Lowd, Daniel Baruch",19,0,0,3,3,5,3,1,3,0,1,0,0,0,3,11,4,1,0,2.826
201602,Winter 2017,CIS 533,533,"Li, Jun",11,0,3,3,4,0,0,0,0,0,0,0,0,1,6,4,0,0,1,3.3
201602,Winter 2017,CIS 561,561,"Young, Michal Terry",16,2,7,2,0,5,0,0,0,0,0,0,0,0,11,5,0,0,0,3.65
201602,Winter 2017,CIS 572,572,"Lowd, Daniel Baruch",17,1,2,5,4,5,0,0,0,0,0,0,0,0,8,9,0,0,0,3.453
201602,Winter 2017,CIS 621,621,"Wilson, Christopher",29,3,6,7,6,5,2,0,0,0,0,0,0,0,16,13,0,0,0,3.521
201603,Spring 2017,CIS 105,105,"Fickas, Stephen F",15,8,4,1,0,0,2,0,0,0,0,0,0,0,13,2,0,0,0,3.807
201603,Spring 2017,CIS 110,110,"Colbert, Phillip Dean",203,10,45,39,24,22,30,11,5,8,2,0,2,5,94,76,24,4,5,3.169
201603,Spring 2017,CIS 111,111,"Skorodinsky, Makseem Angel",84,4,12,8,1,11,8,2,17,4,1,7,3,6,24,20,23,11,6,2.468
201603,Spring 2017,CIS 115,115,"Colbert, Phillip Dean",48,3,6,5,3,8,9,2,3,3,1,2,0,3,14,20,8,3,3,2.744
201603,Spring 2017,CIS 122,122,"Freeman Hennessy, Kathleen",97,4,26,5,7,15,10,8,2,5,0,8,0,7,35,32,15,8,7,2.809
201603,Spring 2017,CIS 211,211,"Conery, John",93,1,23,6,3,28,17,6,0,1,0,5,1,2,30,48,7,6,2,3.002
201603,Spring 2017,CIS 212,212,"Jiao, Lei",90,8,6,7,10,7,19,0,5,5,9,4,3,7,21,36,10,16,7,2.483
201603,Spring 2017,CIS 315,315,"Wilson, Christopher",46,5,9,7,4,4,6,2,4,3,0,0,0,2,21,14,9,0,2,3.065
201603,Spring 2017,CIS 330,330,"Childs, Henry Roberts",62,7,15,3,4,13,1,1,4,0,0,0,0,14,25,18,5,0,14,2.65
201603,Spring 2017,CIS 410,410,"Stevens, Kent A",13,0,5,3,2,3,0,0,0,0,0,0,0,0,8,5,0,0,0,3.592
201603,Spring 2017,CIS 410,410,"Wills, Eric David",49,2,22,15,4,3,1,0,1,1,0,0,0,0,39,8,2,0,0,3.676
201603,Spring 2017,CIS 415,415,"Sventek, Joseph Sherman",49,1,4,3,8,8,10,9,5,1,0,0,0,0,8,26,15,0,0,2.876
201603,Spring 2017,CIS 422,422,"Young, Michal Terry",33,1,14,5,1,8,0,0,3,0,0,1,0,0,20,9,3,1,0,3.418
201603,Spring 2017,CIS 425,425,"Ariola, Zena",79,0,6,8,8,22,5,8,6,8,0,7,0,1,14,35,22,7,1,2.665
201603,Spring 2017,CIS 427,427,"Ariola, Zena",9,0,2,1,2,4,0,0,0,0,0,0,0,0,3,6,0,0,0,3.367
201603,Spring 2017,CIS 445,445,"Li, Jun",12,0,0,2,2,1,4,1,0,0,1,0,0,1,2,7,1,1,1,2.617
201603,Spring 2017,CIS 453,453,"Dou, Dejing",11,0,4,4,2,0,0,0,0,0,0,1,0,0,8,2,0,1,0,3.491
201603,Spring 2017,CIS 473,473,"Lowd, Daniel Baruch",22,0,4,0,5,4,3,2,2,0,1,0,0,1,4,12,4,1,1,2.841
201603,Spring 2017,CIS 531,531,"Norris, Boyana Radenska",15,1,8,2,1,1,1,0,0,0,0,0,0,1,11,3,0,0,1,3.493
201603,Spring 2017,CIS 630,630,"Rejaie, Reza",26,0,3,3,4,2,12,0,1,0,0,1,0,0,6,18,1,1,0,2.988
201604,Summer 2017,CIS 110,110,"Skorodinsky, Makseem Angel",19,1,8,2,2,2,3,0,1,0,0,0,0,0,11,7,1,0,0,3.479
201604,Summer 2017,CIS 111,111,"Hennessy, Michael Shane",33,2,7,0,0,7,0,3,10,2,0,0,0,2,9,7,15,0,2,2.645
201604,Summer 2017,CIS 122,122,"Skorodinsky, Makseem Angel",13,4,1,1,0,2,0,0,1,2,0,1,0,1,6,2,3,1,1,2.777
201604,Summer 2017,CIS 199,199,"Matthews, Kelli Irene",29,0,16,0,0,10,0,0,3,0,0,0,0,0,16,10,3,0,0,3.448
201604,Summer 2017,CIS 399,399,"Bird, Brian Arnett",30,6,9,1,1,5,1,1,5,0,0,0,0,1,16,7,6,0,1,3.233
201604,Summer 2017,CIS 399,399,"VanDevender, Steven E",22,0,8,9,2,0,3,0,0,0,0,0,0,0,17,5,0,0,0,3.636
201701,Fall 2017,CIS 110,110,"Hennessy, Michael Shane",150,10,23,5,7,40,10,7,32,6,1,4,0,5,38,57,45,5,5,2.775
201701,Fall 2017,CIS 111,111,"Hennessy, Michael Shane",95,12,20,5,7,18,3,5,13,4,1,2,0,5,37,28,22,3,5,2.94
201701,Fall 2017,CIS 115,115,"Colbert, Phillip Dean",21,2,4,4,1,1,1,1,4,1,1,1,0,0,10,3,6,2,0,2.957
201701,Fall 2017,CIS 122,122,"Wilkins, David A",136,7,42,19,7,15,15,3,9,5,0,5,1,8,68,37,17,6,8,3.044
201701,Fall 2017,CIS 210,210,"Freeman Hennessy, Kathleen",145,2,24,7,13,27,6,10,22,3,7,8,5,11,33,46,35,20,11,2.501
201701,Fall 2017,CIS 212,212,"Jiao, Lei",107,16,4,2,8,16,14,12,8,3,5,6,5,8,22,38,23,16,8,2.47
201701,Fall 2017,CIS 313,313,"Proskurowski, Andrzej",64,1,11,5,0,6,12,10,12,3,0,2,0,2,17,18,25,2,2,2.672
201701,Fall 2017,CIS 314,314,"Wills, Eric David",70,3,6,8,23,10,5,5,6,1,0,0,0,3,17,38,12,0,3,3.003
201701,Fall 2017,CIS 322,322,"Young, Michal Terry",32,1,9,4,3,7,1,0,4,0,0,2,0,1,14,11,4,2,1,3.075
201701,Fall 2017,CIS 399,399,"Augustine, Charles Martel",11,0,4,1,0,0,2,0,0,1,0,1,1,1,5,2,1,2,1,2.591
201701,Fall 2017,CIS 399,399,"Lowd, Daniel Baruch",15,0,1,1,3,2,2,0,1,3,0,1,0,1,2,7,4,1,1,2.473
201701,Fall 2017,CIS 415,415,"Sventek, Joseph Sherman",34,3,2,4,7,5,3,2,3,2,0,1,2,0,9,15,7,3,0,2.865
201701,Fall 2017,CIS 420,420,"Wilson, Christopher",24,0,8,3,2,1,3,2,0,2,0,2,0,1,11,6,4,2,1,2.95
201701,Fall 2017,CIS 422,422,"Faulk, Stuart",29,0,1,10,4,7,3,3,0,0,0,1,0,0,11,14,3,1,0,3.145
201701,Fall 2017,CIS 425,425,"Ariola, Zena",43,0,4,4,5,6,7,4,3,4,0,5,0,1,8,18,11,5,1,2.586
201701,Fall 2017,CIS 432,432,"Rejaie, Reza",27,1,2,1,2,4,3,3,3,4,2,0,0,2,4,9,10,2,2,2.396
201701,Fall 2017,CIS 443,443,"Hornof, Anthony J",11,2,0,1,3,0,2,0,2,1,0,0,0,0,3,5,3,0,0,2.973
201701,Fall 2017,CIS 451,451,"Wilson, Christopher",36,0,21,6,2,3,0,1,2,0,0,1,0,0,27,5,3,1,0,3.586
201701,Fall 2017,CIS 471,471,"Dou, Dejing",22,1,3,2,9,1,1,2,2,0,0,1,0,0,6,11,4,1,0,3.109
201701,Fall 2017,CIS 624,624,"Norris, Boyana Radenska",24,5,17,1,1,0,0,0,0,0,0,0,0,0,23,1,0,0,0,3.958
201701,Fall 2017,CIS 650,650,"Fickas, Stephen F",14,7,5,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3.957
201702,Winter 2018,CIS 110,110,"Hennessy, Michael Shane",191,19,47,11,11,55,9,8,22,2,2,1,0,4,77,75,32,3,4,3.14
201702,Winter 2018,CIS 111,111,"Hennessy, Michael Shane",104,14,26,7,8,25,6,4,6,2,0,1,0,5,47,39,12,1,5,3.164
201702,Winter 2018,CIS 115,115,"Colbert, Phillip Dean",26,2,6,3,2,1,3,4,0,0,4,1,0,0,11,6,4,5,0,2.931
201702,Winter 2018,CIS 122,122,"Shahir, Bijan Yaghoubi",100,16,12,12,17,15,8,5,0,5,1,3,2,4,40,40,10,6,4,3.048
201702,Winter 2018,CIS 199,199,"Wilkins, David A",12,2,6,1,1,1,1,0,0,0,0,0,0,0,9,3,0,0,0,3.725
201702,Winter 2018,CIS 210,210,"Freeman Hennessy, Kathleen",120,0,14,5,2,20,14,3,18,10,4,4,7,19,19,36,31,15,19,2.108
201702,Winter 2018,CIS 211,211,"Young, Michal Terry",101,5,20,7,5,14,5,0,30,7,0,1,0,7,32,24,37,1,7,2.681
201702,Winter 2018,CIS 313,313,"Sventek, Joseph Sherman",78,4,3,7,5,12,15,12,10,5,3,2,0,0,14,32,27,5,0,2.678
