course_id,course_number,professor,total_students,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,A_count,B_count,C_count,D_count,F_count,avg_gpa
ENG 110,110,"Graman, Claire Elise",76,3,21,15,15,9,4,0,4,2,2,0,0,1,39,28,6,2,1,3.326
ENG 110,110,"McGuffie, Allison Dorris",107,1,17,25,24,13,13,6,3,2,1,0,0,2,43,50,11,1,2,3.199
ENG 110,110,"O'Kelly, Brendan M",137,4,35,28,21,22,8,5,7,3,0,0,0,4,67,51,15,0,4,3.264
ENG 110,110,"Rondot, Sarah Ray",28,0,5,5,6,3,3,4,1,1,0,0,0,0,10,12,6,0,0,3.154
ENG 110,110,"Rust, Stephen Andrew",66,5,17,5,8,21,3,1,4,0,0,1,0,1,27,32,5,1,1,3.262
ENG 110,110,"Seid, Danielle M",79,5,12,17,13,9,11,3,5,2,1,0,0,1,34,33,10,1,1,3.191
ENG 110M,110M,"Alilunas, Peter Kenneth",54,4,30,4,3,7,0,3,2,0,0,1,0,0,38,10,5,1,0,3.585
ENG 110M,110M,"Garcia, Rogelio Fantonial",35,5,13,5,4,3,1,2,0,0,1,0,0,1,23,8,2,1,1,3.466
ENG 110M,110M,"Graman, Claire Elise",38,3,8,7,12,6,2,0,0,0,0,0,0,0,18,20,0,0,0,3.497
ENG 110M,110M,"Mastrostefano, Stephanie Melissa",26,1,3,6,3,4,8,1,0,0,0,0,0,0,10,15,1,0,0,3.231
ENG 110M,110M,"Rust, Stephen Andrew",21,3,11,0,0,2,2,1,1,0,0,0,0,1,14,4,2,0,1,3.414
ENG 110M,110M,"Sanyal, Debarghya",26,4,10,6,3,1,1,1,0,0,0,0,0,0,20,5,1,0,0,3.696
ENG 110M,110M,"Williamson, Colin",33,0,7,9,6,3,3,0,1,1,3,0,0,0,16,12,2,3,0,3.206
ENG 199,199,"Bryant-Berg, Kristy Ann",13,1,0,2,6,2,1,1,0,0,0,0,0,0,3,9,1,0,0,3.246
ENG 199,199,"Gershow, Miriam E",17,0,4,4,5,0,2,0,0,1,1,0,0,0,8,7,1,1,0,3.276
ENG 199,199,"Huang, Yi-lun",28,1,3,8,6,5,3,1,0,0,0,0,0,1,12,14,1,0,1,3.243
ENG 199,199,"LeMenager, Stephanie Susan",24,1,4,7,4,5,0,1,1,0,1,0,0,0,12,9,2,1,0,3.321
ENG 199,199,"O'Kelly, Brendan M",44,1,14,14,6,7,1,0,0,0,0,0,0,1,29,14,0,0,1,3.53
ENG 199,199,"Sayre, Gordon M",20,0,7,2,1,2,1,3,4,0,0,0,0,0,9,4,7,0,0,3.115
ENG 199,199,"Upton, Corbett Earl",21,0,2,3,3,2,2,2,2,2,0,1,0,2,5,7,6,1,2,2.543
ENG 199,199,"Wilde, Jenee Jordan",35,4,4,6,3,3,7,0,1,2,0,1,0,4,14,13,3,1,4,2.811
ENG 200,200,"Carroll, Anna Jane",74,7,44,8,8,2,2,0,0,0,0,0,0,3,59,12,0,0,3,3.668
ENG 200,200,"Crosswhite, James",110,13,32,41,15,5,0,0,2,0,0,0,0,2,86,20,2,0,2,3.638
ENG 200,200,"Frank, David Anthony",11,3,5,1,0,0,1,0,0,0,0,0,0,1,9,1,0,0,1,3.491
ENG 200,200,"Gage, John T",20,0,1,0,10,1,4,2,1,0,0,0,0,1,1,15,3,0,1,2.87
ENG 200,200,"Horton, Kathleen Ann",61,2,11,20,15,4,3,3,1,1,1,0,0,0,33,22,5,1,0,3.402
ENG 200,200,"Laskaya, Catherine Anne",31,2,12,7,2,5,0,2,0,0,0,0,0,1,21,7,2,0,1,3.487
ENG 200,200,"LeRud, Elizabeth Joy",19,0,13,3,2,0,0,1,0,0,0,0,0,0,16,2,1,0,0,3.789
ENG 200,200,"Nadarajah, Madhura",17,11,4,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3.965
ENG 200,200,"Waddell, Angela Jo",35,3,9,7,5,5,2,1,0,2,0,0,0,1,19,12,3,0,1,3.329
ENG 200,200,"Zalyubovskiy, Ana Christina",21,10,3,2,2,1,2,0,0,1,0,0,0,0,15,5,1,0,0,3.624
ENG 205,205,"Barter, Faith Elizabeth",188,4,86,42,22,17,3,5,6,0,2,0,0,1,132,42,11,2,1,3.581
ENG 205,205,"Bohls, Elizabeth Ann",114,0,28,29,16,9,12,2,6,2,1,1,0,8,57,37,10,2,8,3.104
ENG 205,205,"Bovilsky, Lara Beth",97,0,35,19,18,10,5,1,4,1,0,0,0,4,54,33,6,0,4,3.353
ENG 205,205,"Brown, Kirby Lynn",149,24,43,20,10,25,10,4,7,2,0,1,0,3,87,45,13,1,3,3.387
ENG 205,205,"Burkert, Madelaine A",72,2,40,5,4,7,3,3,2,1,0,1,0,4,47,14,6,1,4,3.367
ENG 205,205,"Cortez, Jose Manuel",109,27,50,14,6,4,0,1,3,0,0,1,0,3,91,10,4,1,3,3.678
ENG 205,205,"Dawson, Brent McKenzie",108,3,45,31,11,10,3,3,0,0,0,0,0,2,79,24,3,0,2,3.593
ENG 205,205,"Lethbridge, Stefanie",22,4,3,4,4,4,1,2,0,0,0,0,0,0,11,9,2,0,0,3.423
ENG 205,205,"Miller, Quinn",68,2,55,3,3,1,1,0,1,0,0,0,0,2,60,5,1,0,2,3.775
ENG 205,205,"Peppis, Paul",147,0,54,23,24,25,10,4,3,0,1,0,0,3,77,59,7,1,3,3.393
ENG 205,205,"Pyle, Forest",228,34,81,26,26,29,13,6,4,2,0,0,1,6,141,68,12,1,6,3.465
ENG 205,205,"Sayre, Gordon M",36,0,6,11,1,4,4,5,4,0,0,0,0,1,17,9,9,0,1,3.064
ENG 205,205,"Southworth, Helen Elizabeth",299,2,77,64,39,29,36,27,5,11,0,1,0,8,143,104,43,1,8,3.202
ENG 205,205,"Wheeler, Elizabeth",110,5,19,24,20,20,8,1,1,2,0,0,1,9,48,48,4,1,9,3.098
ENG 205,205,"Wood, Mary E",76,3,48,14,3,4,2,0,0,0,1,0,1,0,65,9,0,2,0,3.751
ENG 207,207,"Bovilsky, Lara Beth",27,0,6,5,3,4,1,3,0,0,1,0,0,4,11,8,3,1,4,2.789
ENG 207,207,"Dawson, Brent McKenzie",221,19,70,58,24,19,11,9,1,4,0,2,0,4,147,54,14,2,4,3.475
ENG 207,207,"Eccleston, Rachel Anne",72,6,32,9,5,8,3,0,3,2,0,0,0,4,47,16,5,0,4,3.379
ENG 207,207,"Filo, Gina Lynn",36,0,9,6,5,8,3,1,1,0,2,0,1,0,15,16,2,3,0,3.178
ENG 207,207,"Horton, Kathleen Ann",22,0,4,5,7,3,1,2,0,0,0,0,0,0,9,11,2,0,0,3.359
ENG 207,207,"Huang, Yi-lun",13,1,8,1,1,2,0,0,0,0,0,0,0,0,10,3,0,0,0,3.769
ENG 207,207,"Macrae, Mitchell Ryan",115,0,37,17,11,16,7,6,7,6,2,2,0,4,54,34,19,4,4,3.102
ENG 207,207,"Myers, Katie Eden",120,6,34,10,7,23,14,5,9,3,0,2,0,7,50,44,17,2,7,3.029
ENG 207,207,"Saint Marie, Katina Rae",23,0,6,7,5,3,1,0,0,0,1,0,0,0,13,9,0,1,0,3.452
ENG 207,207,"Saunders, Benjamin David",47,7,7,11,2,5,3,1,2,1,0,0,2,6,25,10,4,2,6,2.889
ENG 208,208,"Bovilsky, Lara Beth",100,2,20,17,25,16,1,2,4,2,0,2,0,9,39,42,8,2,9,3.021
ENG 208,208,"Dugaw, Dianne",21,0,1,5,2,5,3,3,1,0,1,0,0,0,6,10,4,1,0,2.971
ENG 208,208,"Eccleston, Rachel Anne",32,10,7,5,5,1,1,1,1,0,0,1,0,0,22,7,2,1,0,3.562
ENG 208,208,"Ginsberg, Warren Stuart",19,0,4,4,4,3,4,0,0,0,0,0,0,0,8,11,0,0,0,3.358
ENG 208,208,"Horton, Kathleen Ann",21,0,6,4,4,3,1,0,0,2,1,0,0,0,10,8,2,1,0,3.257
ENG 208,208,"Morton-Starner, Erica",56,1,6,10,12,9,12,1,3,1,0,0,1,0,17,33,5,1,0,3.12
ENG 208,208,"Myers, Katie Eden",67,3,14,12,7,17,3,2,3,1,0,0,0,5,29,27,6,0,5,3.088
ENG 208,208,"Pyle, Forest",267,22,90,37,33,36,22,11,3,6,1,1,1,4,149,91,20,3,4,3.392
ENG 209,209,"Clark, Stephanie Elizabeth",73,11,12,8,6,7,8,4,7,2,1,0,0,7,31,21,13,1,7,2.903
ENG 209,209,"Cortez, Jose Manuel",102,25,67,4,2,0,0,1,2,0,0,0,0,1,96,2,3,0,1,3.879
ENG 209,209,"Dawson, Brent McKenzie",69,21,12,13,5,5,7,2,2,1,0,0,0,1,46,17,5,0,1,3.49
ENG 209,209,"Fickle, Tara Irene",21,0,4,6,1,4,0,1,2,2,1,0,0,0,10,5,5,1,0,3.071
ENG 209,209,"Miller, Quinn",40,12,26,1,0,0,0,0,1,0,0,0,0,0,39,0,1,0,0,3.942
ENG 209,209,"Sayre, Gordon M",145,10,20,21,18,13,19,11,13,5,0,3,1,11,51,50,29,4,11,2.834
ENG 209,209,"Upton, Corbett Earl",66,12,6,20,10,7,7,2,1,1,0,0,0,0,38,24,4,0,0,3.442
ENG 216,216,"Whalan, Mark",25,0,1,8,9,3,1,1,0,1,0,1,0,0,9,13,2,1,0,3.2
ENG 220,220,"Laskaya, Catherine Anne",105,0,10,10,9,18,20,9,15,4,3,1,1,5,20,47,28,5,5,2.646
ENG 221,221,"Saunders, Benjamin David",95,2,22,33,17,5,3,4,3,2,0,0,1,3,57,25,9,1,3,3.333
ENG 222,222,"Quigley, Mark S",92,0,9,17,15,21,8,10,6,0,0,2,0,4,26,44,16,2,4,2.935
ENG 225,225,"Bayless, Martha",60,1,11,13,8,8,4,5,5,2,1,0,0,2,25,20,12,1,2,3.058
ENG 225,225,"Brock, Justin Dylan",39,2,14,9,4,6,1,2,0,0,1,0,0,0,25,11,2,1,0,3.515
ENG 225,225,"Clark, Stephanie Elizabeth",83,3,14,10,14,16,9,5,5,3,1,1,0,2,27,39,13,2,2,3.041
ENG 225,225,"Garner, Alexandra A",31,0,20,5,1,3,0,0,0,0,0,0,0,2,25,4,0,0,2,3.574
ENG 225,225,"LaRiviere, Katie Jo",38,3,9,5,5,7,4,0,1,4,0,0,0,0,17,16,5,0,0,3.253
ENG 225,225,"Laskaya, Catherine Anne",67,1,6,10,9,20,5,5,4,3,0,1,0,3,17,34,12,1,3,2.893
ENG 225,225,"Odell, Ross Chase",54,7,16,9,10,6,1,1,1,0,0,0,0,3,32,17,2,0,3,3.394
ENG 230,230,"Alaimo, Laura Stacy",65,15,8,10,8,9,9,2,2,0,1,0,0,1,33,26,4,1,1,3.332
ENG 230,230,"Curry, Elizabeth A",57,0,10,19,6,12,5,1,1,2,0,0,1,0,29,23,4,1,0,3.298
ENG 230,230,"Huber, Katherine Marie",71,15,23,7,5,8,3,3,4,1,1,0,0,1,45,16,8,1,1,3.442
ENG 230,230,"LeMenager, Stephanie Susan",127,16,33,27,18,14,4,3,4,2,1,0,1,4,76,36,9,2,4,3.373
ENG 230,230,"Otjen, Nathaniel",36,0,5,8,3,4,5,1,3,1,0,2,0,4,13,12,5,2,4,2.694
ENG 230,230,"Preston, Sarah Amber",40,16,14,1,1,4,0,2,1,0,1,0,0,0,31,5,3,1,0,3.673
ENG 230,230,"Wald, Sarah D",66,0,18,19,15,9,3,0,1,0,0,0,1,0,37,27,1,1,0,3.479
ENG 240,240,"Davies, Richard Ryan",39,33,3,0,1,0,0,0,1,1,0,0,0,0,36,1,2,0,0,3.872
ENG 240,240,"Hendrix, Laura Elizabeth",40,25,12,0,1,0,0,0,0,0,0,0,0,2,37,1,0,0,2,3.782
ENG 240,240,"Trapp, Brian William",148,17,46,32,13,20,6,2,6,2,0,0,0,4,95,39,10,0,4,3.443
ENG 240,240,"Wheeler, Elizabeth",115,11,56,18,7,8,3,1,3,2,1,2,0,3,85,18,6,3,3,3.52
ENG 241,241,"Barter, Faith Elizabeth",270,10,109,41,30,20,11,13,7,5,3,5,1,15,160,61,25,9,15,3.253
ENG 241,241,"Butler, Megan Paige",36,0,3,15,8,6,3,0,0,0,0,0,0,1,18,17,0,0,1,3.333
ENG 241,241,"Luk, Sharon Kim",27,0,5,8,1,4,3,2,2,1,0,0,1,0,13,8,5,1,0,3.111
ENG 241,241,"Sherman, Sabrina Marie",39,0,10,4,4,2,7,2,4,3,0,1,0,2,14,13,9,1,2,2.862
ENG 241,241,"Thompson, Jalen Christopher",76,36,11,5,0,11,0,1,5,2,0,2,0,3,52,11,8,2,3,3.384
ENG 241,241,"Thorsson, Courtney",257,30,85,50,44,22,7,8,1,1,0,1,2,6,165,73,10,3,6,3.5
ENG 241,241,"Weeber, Susan Cooke",109,0,36,16,16,14,8,1,5,1,0,2,1,9,52,38,7,3,9,3.085
ENG 241,241,"Whalan, Mark",66,2,9,16,23,9,5,1,1,0,0,0,0,0,27,37,2,0,0,3.392
ENG 242,242,"Fickle, Tara Irene",58,0,1,12,10,20,5,4,4,2,0,0,0,0,13,35,10,0,0,3.026
ENG 242,242,"Li, David Lewei",63,3,6,11,0,18,6,0,7,2,0,7,3,0,20,24,9,10,0,2.752
ENG 242,242,"Luk, Sharon Kim",14,0,4,3,3,0,1,0,1,1,0,0,1,0,7,4,2,1,0,3.15
ENG 243,243,"Brousseau, Marcel Paul",66,10,26,9,5,7,0,1,2,1,1,0,0,4,45,12,4,1,4,3.395
ENG 243,243,"Cortez, Jose Manuel",144,9,67,35,11,8,3,2,5,1,0,1,0,2,111,22,8,1,2,3.606
ENG 243,243,"Galentine, Cassandra Marie",72,5,26,15,8,8,0,0,1,1,1,0,0,7,46,16,2,1,7,3.262
ENG 243,243,"Hernandez, Teresa",68,7,23,15,6,3,3,5,1,2,0,1,1,1,45,12,8,2,1,3.397
ENG 243,243,"Herrera, Salvador Osvaldo",39,3,8,8,3,3,2,2,3,3,0,1,1,2,19,8,8,2,2,2.956
ENG 243,243,"Preston, Sarah Amber",37,3,16,7,5,2,1,0,1,1,0,0,0,1,26,8,2,0,1,3.535
ENG 243,243,"Reyes-Santos, Alai",31,0,4,5,8,7,3,1,0,0,0,2,0,1,9,18,1,2,1,3.042
ENG 243,243,"Reynolds, Megan V",26,0,7,5,2,5,1,1,1,2,0,0,0,2,12,8,4,0,2,3.019
ENG 243,243,"Wald, Sarah D",38,15,11,2,3,1,3,1,0,0,0,0,0,2,28,7,1,0,2,3.545
ENG 244,244,"Brousseau, Marcel Paul",37,3,10,4,7,6,2,1,0,0,1,0,1,2,17,15,1,2,2,3.178
ENG 244,244,"Brown, Kirby Lynn",506,85,119,97,54,46,40,14,16,12,5,4,0,14,301,140,42,9,14,3.348
ENG 244,244,"Cavanaugh, Alexander H",37,3,21,0,4,6,0,1,1,1,0,0,0,0,24,10,3,0,0,3.6
ENG 244,244,"Keeler, Kyle Burton",38,16,5,3,2,5,1,1,2,1,1,0,0,1,24,8,4,1,1,3.387
ENG 244,244,"Warren, Joyce Lindsay Pualani",32,0,3,6,5,7,1,3,1,3,0,3,0,0,9,13,7,3,0,2.856
ENG 245,245,"Li, David Lewei",10,1,1,3,0,1,4,0,0,0,0,0,0,0,5,5,0,0,0,3.29
ENG 250,250,"Burkert, Madelaine A",316,30,91,39,26,41,21,11,19,8,1,3,4,22,160,88,38,8,22,3.094
ENG 250,250,"Davies, Richard Ryan",37,11,12,1,4,4,1,0,1,1,0,0,2,0,24,9,2,2,0,3.478
ENG 250,250,"Fickle, Tara Irene",37,0,8,2,6,6,2,2,5,2,1,2,0,1,10,14,9,3,1,2.808
ENG 250,250,"Huang, Yi-lun",38,2,14,8,3,11,0,0,0,0,0,0,0,0,24,14,0,0,0,3.592
ENG 250,250,"Kaufman, Heidi Nan",73,3,14,16,21,7,5,3,2,0,0,1,0,1,33,33,5,1,1,3.327
ENG 250,250,"Simnitt, Emily Jayne",100,3,42,18,10,14,1,4,5,1,0,0,0,2,63,25,10,0,2,3.452
ENG 260,260,"Casimir, Ulrick Charles",43,1,2,16,4,5,8,2,1,1,0,1,0,2,19,17,4,1,2,3.03
ENG 260,260,"Cheney, Zachary Ayres",42,5,14,6,6,8,2,0,0,0,0,0,0,1,25,16,0,0,1,3.51
ENG 260,260,"Gopal, Sangita",138,0,12,16,26,40,20,9,10,2,0,0,1,2,28,86,21,1,2,2.984
ENG 260,260,"Graman, Claire Elise",40,2,4,5,8,12,2,1,2,0,0,2,0,2,11,22,3,2,2,2.965
ENG 260,260,"Martinez, Diana Emmeline",29,1,10,7,3,4,3,0,0,1,0,0,0,0,18,10,1,0,0,3.503
ENG 260,260,"Miller, Quinn",104,0,37,16,9,16,11,1,6,1,0,0,0,7,53,36,8,0,7,3.179
ENG 260,260,"Muhic, Dina",31,0,7,2,6,7,6,2,0,0,0,0,1,0,9,19,2,1,0,3.152
ENG 260,260,"Rust, Stephen Andrew",18,2,12,2,0,1,0,0,0,0,0,0,0,1,16,1,0,0,1,3.689
ENG 260,260,"Seid, Danielle M",36,0,15,9,5,5,1,0,0,0,0,1,0,0,24,11,0,1,0,3.569
ENG 260,260,"Steinhart, Daniel",40,0,9,4,12,6,1,3,3,1,0,0,0,1,13,19,7,0,1,3.142
ENG 260M,260M,"Aronson, Michael Goodman",20,0,5,6,3,2,1,1,2,0,0,0,0,0,11,6,3,0,0,3.355
ENG 260M,260M,"Forster, Nicholas Simon",22,1,6,4,5,0,2,2,1,1,0,0,0,0,11,7,4,0,0,3.318
ENG 260M,260M,"Gopal, Sangita",22,0,4,5,5,3,1,0,4,0,0,0,0,0,9,9,4,0,0,3.214
ENG 260M,260M,"Mastrostefano, Stephanie Melissa",14,1,1,2,4,4,1,0,1,0,0,0,0,0,4,9,1,0,0,3.236
ENG 260M,260M,"Nadalizadeh, Ahmad",29,3,4,10,2,4,0,1,1,1,0,0,0,3,17,6,3,0,3,3.09
ENG 260M,260M,"Ok, HyeRyoung",123,0,11,23,30,16,21,11,3,1,2,1,0,4,34,67,15,3,4,3.003
ENG 260M,260M,"Purnama, Ari",45,3,16,7,3,5,5,0,2,3,0,0,0,1,26,13,5,0,1,3.32
ENG 260M,260M,"Rust, Stephen Andrew",49,3,14,12,9,6,1,2,2,0,0,0,0,0,29,16,4,0,0,3.498
ENG 260M,260M,"Steinhart, Daniel",38,0,7,10,4,9,2,2,1,1,1,1,0,0,17,15,4,2,0,3.189
ENG 265,265,"Aronson, Michael Goodman",415,13,56,55,56,96,54,30,24,16,1,6,0,8,124,206,70,7,8,3.011
ENG 266,266,"Ovalle, Priscilla Yvonne Pena",291,7,29,44,40,55,37,32,18,15,3,4,1,6,80,132,65,8,6,2.912
ENG 266,266,"Rust, Stephen Andrew",140,8,28,15,17,39,12,8,10,0,0,0,0,3,51,68,18,0,3,3.167
ENG 267,267,"Gopal, Sangita",270,5,41,26,44,66,24,26,19,7,1,4,0,7,72,134,52,5,7,2.975
ENG 267,267,"Miller, Quinn",103,2,18,11,14,21,9,10,9,2,2,0,1,4,31,44,21,3,4,2.931
ENG 280,280,"Eccleston, Rachel Anne",36,1,13,5,4,1,3,3,2,3,0,1,0,0,19,8,8,1,0,3.217
ENG 280,280,"Gilroy, Andrea Lorelle",156,1,28,25,18,34,17,14,8,4,2,1,0,4,54,69,26,3,4,3.041
ENG 280,280,"Kelp-Stebbins, Katherine Laurel",546,23,242,80,41,47,43,15,10,13,1,7,0,24,345,131,38,8,24,3.358
ENG 280,280,"O'Kelly, Brendan M",68,0,30,8,6,14,2,1,2,2,0,0,0,3,38,22,5,0,3,3.331
ENG 280,280,"Sanyal, Debarghya",37,0,13,8,5,4,3,1,2,0,0,0,0,1,21,12,3,0,1,3.365
ENG 280,280,"Saunders, Benjamin David",241,18,50,57,46,25,17,9,8,4,0,2,0,5,125,88,21,2,5,3.324
ENG 280,280,"Tanner, Rachel Elizabeth",64,2,19,25,5,7,1,1,0,1,0,0,0,3,46,13,2,0,3,3.448
ENG 300,300,"Hannah, Matthew Nathan",32,0,11,11,5,4,1,0,0,0,0,0,0,0,22,10,0,0,0,3.622
ENG 300,300,"O'Kelly, Brendan M",64,2,32,12,5,5,1,1,0,2,0,0,0,4,46,11,3,0,4,3.442
ENG 300,300,"Pyle, Forest",28,2,9,1,3,3,2,1,3,1,0,0,0,3,12,8,5,0,3,2.929
ENG 300,300,"Sayre, Gordon M",24,0,4,3,4,5,5,0,1,0,0,0,0,2,7,14,1,0,2,2.95
ENG 300,300,"Upton, Corbett Earl",29,0,11,4,3,5,1,1,2,1,0,0,0,1,15,9,4,0,1,3.255
ENG 301,301,"Bovilsky, Lara Beth",72,0,23,12,8,11,4,3,8,0,1,1,0,1,35,23,11,2,1,3.219
ENG 301,301,"Ginsberg, Warren Stuart",71,0,14,18,10,8,6,3,2,5,0,1,0,4,32,24,10,1,4,3.045
ENG 301,301,"Ovalle, Priscilla Yvonne Pena",89,0,13,26,14,11,13,4,5,0,2,0,1,0,39,38,9,3,0,3.202
ENG 302,302,"Ginsberg, Warren Stuart",76,0,11,22,14,13,8,3,4,0,0,0,0,1,33,35,7,0,1,3.251
ENG 302,302,"Ovalle, Priscilla Yvonne Pena",64,0,8,17,6,10,11,1,3,0,1,1,0,6,25,27,4,2,6,2.891
ENG 302,302,"Peppis, Paul",66,0,13,16,11,13,4,5,1,1,1,0,0,1,29,28,7,1,1,3.239
ENG 303,303,"Bovilsky, Lara Beth",145,14,44,22,20,14,11,10,2,3,2,0,0,3,80,45,15,2,3,3.35
ENG 303,303,"Dawson, Brent McKenzie",93,0,27,28,6,16,8,1,0,2,0,0,0,5,55,30,3,0,5,3.298
ENG 303,303,"Ginsberg, Warren Stuart",55,0,10,11,15,6,5,1,3,0,1,0,1,2,21,26,4,2,2,3.127
ENG 303,303,"Laskaya, Catherine Anne",105,4,43,30,10,5,8,1,1,1,1,0,0,1,77,23,3,1,1,3.58
ENG 303,303,"Ovalle, Priscilla Yvonne Pena",73,0,14,22,18,11,2,2,1,2,0,0,0,1,36,31,5,0,1,3.359
ENG 303,303,"Pyle, Forest",98,1,32,25,10,15,10,1,1,0,0,0,1,2,58,35,2,1,2,3.413
ENG 303,303,"Saunders, Benjamin David",68,1,20,10,6,10,7,3,7,0,1,0,0,3,31,23,10,1,3,3.116
ENG 303,303,"Wood, Mary E",57,0,27,9,8,7,0,1,3,0,0,0,0,2,36,15,4,0,2,3.456
ENG 304,304,"Bovilsky, Lara Beth",70,2,16,10,15,8,5,4,4,0,4,0,0,2,28,28,8,4,2,3.12
ENG 304,304,"Laskaya, Catherine Anne",74,1,21,13,6,21,1,3,4,1,0,0,0,3,35,28,8,0,3,3.219
ENG 304,304,"Peppis, Paul",71,1,22,13,10,11,5,6,2,0,0,0,0,1,36,26,8,0,1,3.344
ENG 304,304,"Wood, Mary E",55,1,38,4,2,7,0,0,0,0,0,0,0,3,43,9,0,0,3,3.607
ENG 305,305,"Dawson, Brent McKenzie",100,0,44,18,9,12,6,2,2,0,1,0,0,6,62,27,4,1,6,3.344
ENG 305,305,"Pyle, Forest",87,2,42,20,6,14,0,1,1,0,0,0,0,1,64,20,2,0,1,3.633
ENG 305,305,"Saunders, Benjamin David",48,4,19,5,2,6,5,2,3,0,0,1,0,1,28,13,5,1,1,3.338
ENG 308,308,"Pyle, Forest",29,9,9,5,1,3,1,1,0,0,0,0,0,0,23,5,1,0,0,3.717
ENG 313,313,"Cheng, Mai-Lin Li",66,2,25,14,10,10,2,0,2,1,0,0,0,0,41,22,3,0,0,3.544
ENG 313,313,"Saxon, Rebecca Anne",113,17,47,26,14,4,1,0,1,2,0,0,0,1,90,19,3,0,1,3.704
ENG 313,313,"Wheeler, Elizabeth",56,1,15,12,15,8,3,1,1,0,0,0,0,0,28,26,2,0,0,3.47
ENG 315,315,"Barter, Faith Elizabeth",46,5,22,8,2,3,0,1,1,1,2,1,0,0,35,5,3,3,0,3.539
ENG 315,315,"Jones-Bartmus, Stephanie Veronica-Marie",30,8,18,2,1,0,0,0,0,0,0,0,0,1,28,1,0,0,1,3.823
ENG 315,315,"Southworth, Helen Elizabeth",70,1,23,23,10,6,3,2,0,1,0,0,0,1,47,19,3,0,1,3.521
ENG 316,316,"Bohls, Elizabeth Ann",89,0,39,21,2,10,6,0,0,3,1,0,0,7,60,18,3,1,7,3.291
ENG 316,316,"Brundan, Katherine Helen",61,5,18,15,11,5,2,1,1,1,0,2,0,0,38,18,3,2,0,3.479
ENG 316,316,"Clevinger, Kara Beth",135,0,48,27,14,34,3,0,3,0,1,1,0,4,75,51,3,2,4,3.381
ENG 316,316,"Jones-Bartmus, Stephanie Veronica-Marie",37,12,8,11,1,1,1,1,0,0,0,0,0,2,31,3,1,0,2,3.568
ENG 316,316,"Kelp-Stebbins, Katherine Laurel",71,24,32,4,2,4,1,0,0,1,0,0,0,3,60,7,1,0,3,3.687
ENG 316,316,"Miller, Quinn",163,34,105,6,4,9,0,0,4,0,0,0,0,1,145,13,4,0,1,3.843
ENG 316,316,"O'Fallon, Kathleen Adele",78,0,6,17,25,17,6,3,2,0,0,0,0,2,23,48,5,0,2,3.173
ENG 316,316,"Southworth, Helen Elizabeth",18,0,7,4,4,1,0,0,0,0,0,0,0,2,11,5,0,0,2,3.278
ENG 316,316,"Thorsson, Courtney",118,0,49,29,14,12,5,3,0,2,1,0,0,3,78,31,5,1,3,3.48
ENG 316,316,"Warren, Joyce Lindsay Pualani",29,1,0,1,3,6,6,4,4,2,2,0,0,0,2,15,10,2,0,2.586
ENG 321,321,"Bohls, Elizabeth Ann",95,0,20,24,19,14,10,2,2,1,0,0,0,3,44,43,5,0,3,3.272
ENG 321,321,"Brundan, Katherine Helen",142,2,33,35,20,21,10,7,4,3,0,1,0,6,70,51,14,1,6,3.209
ENG 321,321,"Cheng, Mai-Lin Li",144,4,31,35,28,17,10,7,5,1,1,1,0,4,70,55,13,2,4,3.264
ENG 321,321,"O'Fallon, Kathleen Adele",105,0,8,16,30,28,10,1,4,1,0,0,0,7,24,68,6,0,7,2.983
ENG 322,322,"Bohls, Elizabeth Ann",88,0,12,25,19,16,11,0,1,1,0,0,0,3,37,46,2,0,3,3.234
ENG 322,322,"Brilmyer, Sarah Pearl",16,1,4,8,3,0,0,0,0,0,0,0,0,0,13,3,0,0,0,3.719
ENG 322,322,"Brundan, Katherine Helen",45,2,15,7,4,3,2,1,2,3,1,1,0,4,24,9,6,2,4,3.004
ENG 322,322,"Kaufman, Heidi Nan",18,3,2,1,3,3,2,2,1,1,0,0,0,0,6,8,4,0,0,3.128
ENG 322,322,"O'Fallon, Kathleen Adele",63,0,7,7,17,17,8,2,0,1,0,0,0,4,14,42,3,0,4,2.998
ENG 323,323,"Quigley, Mark S",113,7,17,16,13,23,8,8,15,0,0,1,0,5,40,44,23,1,5,2.992
ENG 323,323,"Southworth, Helen Elizabeth",38,4,16,8,3,2,1,3,0,1,0,0,0,0,28,6,4,0,0,3.6
ENG 325,325,"LeMenager, Stephanie Susan",115,15,40,26,16,5,6,0,3,0,0,1,0,3,81,27,3,1,3,3.541
ENG 325,325,"Rust, Stephen Andrew",39,3,12,10,2,7,1,0,1,2,0,0,0,1,25,10,3,0,1,3.403
ENG 325,325,"Witte, John Craig",43,0,7,6,9,10,7,1,0,0,0,1,0,2,13,26,1,1,2,3.072
ENG 330,330,"Crosswhite, James",57,7,12,26,7,2,0,1,2,0,0,0,0,0,45,9,3,0,0,3.642
ENG 330,330,"Eccleston, Rachel Anne",15,5,3,5,1,1,0,0,0,0,0,0,0,0,13,2,0,0,0,3.787
ENG 330,330,"Frank, David Anthony",51,5,17,13,8,5,1,1,0,1,0,0,0,0,35,14,2,0,0,3.612
ENG 330,330,"Gage, John T",17,0,0,5,5,2,1,2,1,0,0,0,0,1,5,8,3,0,1,2.959
